VendorNumber,VendorName,Brand,Description,PurchasePrice,Volume,ActualPrice,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesDollars,TotalSalesPrice,TotalSalesQuantity,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio,UnitPurchasePrice,QuantityBin,VolumeCat,PurchaseVolumeCategory
7153,PINE STATE TRADING CO      ,8914,Egri Bikaver Bulls Blood Eg,7.55,750.0,10.49,69,520.9499999999999,41.96,31.47,4.0,3.1500000000000004,15884.819999999998,-478.98999999999995,-1141.5395614871304,0.057971014492753624,0.08054515788463386,7.549999999999999,"(54.0, 85.0]",Small,Small
3960,DIAGEO NORTH AMERICA INC   ,911,Yukon Jack,15.32,1000.0,20.99,34,520.88,419.80000000000007,293.86,20.0,21.000000000000004,257032.07000000007,-101.07999999999993,-24.07813244402094,0.5882352941176471,0.8059437874366459,15.32,"(31.0, 54.0]",Small,Small
3924,HEAVEN HILL DISTILLERIES   ,8456,Harwood Canadian,9.64,1750.0,13.49,54,520.5600000000001,80.94,13.49,6.0,11.02,14069.869999999995,-439.62000000000006,-543.1430689399556,0.1111111111111111,0.15548639926233285,9.64,"(31.0, 54.0]",Small,Small
4692,KOBRAND CORPORATION        ,25070,Jadot Savigny les Beaune 13,23.64,750.0,34.99,22,520.08,174.95000000000002,174.95000000000002,5.0,0.55,9139.38,-345.13,-197.2735067162046,0.22727272727272727,0.33639055529918477,23.64,"(16.0, 31.0]",Small,Small
480,BACARDI USA INC            ,3461,Corzo Silver Tequila,39.99,750.0,49.99,13,519.87,99.98,99.98,2.0,1.58,89286.26999999999,-419.89,-419.9739947989598,0.15384615384615385,0.19231731009675496,39.99,"(8.0, 16.0]",Small,Small
516,BANFI PRODUCTS CORP        ,22841,Banfi Poggio Alle Mura Rsva,64.93,750.0,99.99,8,519.4399999999999,399.96,299.96999999999997,4.0,0.44,8510.410000000002,-119.47999999999996,-29.872987298729864,0.5,0.769983058678577,64.92999999999999,"(0.999, 8.0]",Small,Small
7239,REMY COINTREAU USA INC     ,4698,Metaxa 5 Star,10.38,750.0,21.99,50,519.0,467.71000000000015,291.82000000000005,29.0,3.22,16978.669999999995,-51.28999999999985,-10.96619700241599,0.58,0.9011753371868981,10.38,"(31.0, 54.0]",Small,Small
10754,PERFECTA WINES             ,23964,La Font de Notre Dame Rastea,13.99,750.0,22.99,37,517.63,45.98,45.98,2.0,0.22,28720.52,-471.65,-1025.772074815137,0.05405405405405406,0.08882792728396731,13.99,"(31.0, 54.0]",Small,Small
3960,DIAGEO NORTH AMERICA INC   ,207,Smirnoff Pomegrante,11.5,1000.0,14.49,45,517.5,43.47,43.47,3.0,3.1500000000000004,257032.07000000007,-474.03,-1090.4761904761906,0.06666666666666667,0.08399999999999999,11.5,"(31.0, 54.0]",Small,Small
3924,HEAVEN HILL DISTILLERIES   ,190,Christian Bros Ruby Port,3.06,750.0,4.29,169,517.1400000000001,411.84000000000003,12.870000000000001,96.0,75.60000000000001,14069.869999999995,-105.30000000000007,-25.568181818181834,0.5680473372781065,0.7963800904977375,3.0600000000000005,"(144.0, 222.1]",Small,Small
4425,MARTIGNETTI COMPANIES,13941,Dom du Grand Tinel Ch d Pape,30.4,750.0,44.99,17,516.8,584.87,494.89000000000004,13.0,1.4400000000000004,144929.24,68.07000000000005,11.638483765623137,0.7647058823529411,1.1317143962848297,30.4,"(16.0, 31.0]",Small,Small
9552,M S WALKER INC             ,24124,Tarima 14 Blanco Alicante,6.07,750.0,8.99,85,515.9499999999999,125.85999999999999,107.87999999999998,14.0,1.5400000000000003,55551.819999999985,-390.0899999999999,-309.9396154457333,0.16470588235294117,0.24393836612074815,6.069999999999999,"(54.0, 85.0]",Small,Small
12546,JIM BEAM BRANDS COMPANY    ,4460,Cruzan Strawberry Rum,8.45,750.0,10.99,61,515.45,10.99,10.99,1.0,0.79,123880.96999999999,-504.46000000000004,-4590.172884440401,0.01639344262295082,0.021321175671743135,8.450000000000001,"(54.0, 85.0]",Small,Small
6213,MHW LTD                    ,842,Bols Apricot Flavored Brand,8.45,1000.0,10.99,61,515.4499999999999,109.89999999999998,87.91999999999999,10.0,10.500000000000002,9621.580000000002,-405.54999999999995,-369.0172884440401,0.16393442622950818,0.21321175671743137,8.45,"(54.0, 85.0]",Small,Small
9552,M S WALKER INC             ,17138,Steele Red Hills Cab Svgn,8.55,750.0,12.49,60,513.0,149.88,24.98,12.0,1.35,55551.819999999985,-363.12,-242.27381905524422,0.2,0.29216374269005846,8.55,"(54.0, 85.0]",Small,Small
9552,M S WALKER INC             ,23394,Couleurs Du Sud Viognier,6.75,750.0,9.99,76,513.0,439.5600000000002,269.7300000000001,44.0,4.880000000000001,55551.819999999985,-73.43999999999983,-16.707616707616662,0.5789473684210527,0.8568421052631582,6.75,"(54.0, 85.0]",Small,Small
4425,MARTIGNETTI COMPANIES,34525,Neyers Merlot Napa,16.54,750.0,31.99,31,512.74,1219.5300000000002,543.7900000000001,47.0,5.240000000000001,144929.24,706.7900000000002,57.95593384336589,1.5161290322580645,2.378456917736085,16.54,"(16.0, 31.0]",Small,Small
10754,PERFECTA WINES             ,24001,Lee Family Farm Rio Tinto S,11.64,750.0,16.99,44,512.1600000000001,475.71999999999997,118.92999999999998,28.0,3.13,28720.52,-36.44000000000011,-7.659968048431874,0.6363636363636364,0.9288503592627302,11.640000000000002,"(31.0, 54.0]",Small,Small
2555,DISARONNO INTERNATIONAL LLC,1066,DiSaronno Cavalli Glass Pack,15.99,750.0,21.99,32,511.68,303.86000000000007,281.87000000000006,14.0,11.049999999999997,5861.030000000001,-207.81999999999994,-68.3933390377147,0.4375,0.5938477173233272,15.99,"(31.0, 54.0]",Small,Small
90017,THE IMPORTED GRAPE LLC     ,42797,Ricardo Santos Malbec Mendza,10.64,750.0,18.49,48,510.72,682.0899999999999,86.44999999999999,41.0,4.6000000000000005,80.03,171.3699999999999,25.12425046548108,0.8541666666666666,1.3355458959899746,10.64,"(31.0, 54.0]",Small,Small
9552,M S WALKER INC             ,4902,Ron Virgin Bold Coconut Rum,8.65,750.0,10.99,59,510.35,241.78000000000003,120.88999999999997,22.0,17.349999999999994,55551.819999999985,-268.57,-111.08032095293241,0.3728813559322034,0.4737533065543255,8.65,"(54.0, 85.0]",Small,Small
9165,ULTRA BEVERAGE COMPANY LLP ,21975,Trim Cabernet Sauvignon,8.49,750.0,12.99,60,509.4,467.64,25.98,36.0,4.050000000000001,68054.70000000003,-41.75999999999999,-8.929946112394148,0.6,0.9180212014134276,8.49,"(54.0, 85.0]",Small,Small
7245,PROXIMO SPIRITS INC.       ,276,Bushmills Black Bush,26.8,1000.0,36.99,19,509.20000000000005,369.90000000000003,369.90000000000003,10.0,10.500000000000002,38994.78000000001,-139.3,-37.6588267099216,0.5263157894736842,0.72643362136685,26.8,"(16.0, 31.0]",Small,Small
9552,M S WALKER INC             ,22475,MSH Cellars Svgn Bl Napa Vly,8.21,750.0,11.99,62,509.02,1187.0100000000002,431.6400000000002,99.0,11.05,55551.819999999985,677.9900000000002,57.11746320587022,1.596774193548387,2.331951593257633,8.209999999999999,"(54.0, 85.0]",Small,Small
4425,MARTIGNETTI COMPANIES,36088,Dom Poujol Rose Coteaux du,11.56,750.0,16.99,44,508.64000000000004,18.99,18.99,1.0,0.11,144929.24,-489.65000000000003,-2578.4623486045293,0.022727272727272728,0.03733485372758728,11.56,"(31.0, 54.0]",Small,Small
4425,MARTIGNETTI COMPANIES,41531,Yellow Tail Shiraz/Grenache,5.29,750.0,7.99,96,507.84000000000003,23.97,23.97,3.0,0.33,144929.24,-483.87,-2018.648310387985,0.03125,0.04719990548204158,5.29,"(85.0, 144.0]",Small,Small
2242,DELICATO VINEYARDS INC     ,20793,Belle Ambiance Cab Svgn,7.43,750.0,10.99,68,505.24,65.94,21.98,6.0,0.67,7982.649999999999,-439.3,-666.2117076129815,0.08823529411764706,0.13051223181062466,7.43,"(54.0, 85.0]",Small,Small
7153,PINE STATE TRADING CO      ,22173,Lucienne Doctor's Vyd Pnt Nr,29.65,750.0,42.99,17,504.04999999999995,95.98,95.98,2.0,0.22,15884.819999999998,-408.06999999999994,-425.16149197749525,0.11764705882352941,0.19041761729987106,29.65,"(16.0, 31.0]",Small,Small
9165,ULTRA BEVERAGE COMPANY LLP ,2369,Amrut Fusion Single Malt,50.38,750.0,64.99,10,503.79999999999995,729.89,664.9,11.0,8.68,68054.70000000003,226.09000000000003,30.975900478154244,1.1,1.4487693529178247,50.379999999999995,"(8.0, 16.0]",Small,Small
4425,MARTIGNETTI COMPANIES,21284,Elk Cove Pinot Bl,11.99,750.0,17.99,42,503.58,269.85,251.86000000000004,15.0,1.6500000000000006,144929.24,-233.72999999999996,-86.61478599221788,0.35714285714285715,0.5358632193494579,11.99,"(31.0, 54.0]",Small,Small
6359,OLE SMOKY DISTILLERY LLC   ,1328,Ole Smoky Peach Moonshine,12.49,750.0,19.99,40,499.6,255.84000000000006,223.86000000000004,16.0,12.629999999999995,1922.0,-243.75999999999996,-95.27829893683548,0.4,0.5120896717373901,12.49,"(31.0, 54.0]",Small,Small
12546,JIM BEAM BRANDS COMPANY    ,3125,Pinnacle Strawbery Shortcake,7.03,750.0,9.99,71,499.13,1144.3000000000009,982.4700000000007,120.0,94.6900000000001,123880.96999999999,645.1700000000009,56.381193742899626,1.6901408450704225,2.2925891050427762,7.03,"(54.0, 85.0]",Small,Small
9552,M S WALKER INC             ,23397,Secoli 13 Prosecco Valdobbia,8.05,750.0,11.99,62,499.1,1630.6400000000006,575.5200000000003,136.0,15.189999999999992,55551.819999999985,1131.5400000000004,69.39238581170584,2.193548387096774,3.2671608896012834,8.05,"(54.0, 85.0]",Small,Small
10754,PERFECTA WINES             ,10766,Moillard Ch d'Eau VDP Rose,9.58,750.0,15.99,52,498.15999999999997,79.95,79.95,5.0,0.55,28720.52,-418.21,-523.0894308943089,0.09615384615384616,0.16049060542797497,9.58,"(31.0, 54.0]",Small,Small
90047,CRUSH WINES                ,23793,Les Embruns Rose,8.16,750.0,12.99,61,497.76000000000005,298.77,90.92999999999999,23.0,2.58,1457.7299999999998,-198.99000000000007,-66.6030725976504,0.3770491803278688,0.6002290260366441,8.16,"(54.0, 85.0]",Small,Small
9165,ULTRA BEVERAGE COMPANY LLP ,19834,Sauska Tokaji Aszu,49.65,500.0,72.99,10,496.5,364.95,291.96,5.0,0.39,68054.70000000003,-131.55,-36.046033703247026,0.5,0.7350453172205438,49.65,"(8.0, 16.0]",Small,Small
9552,M S WALKER INC             ,18199,Valandraud 09 St Emilion Cru,41.37,750.0,64.99,12,496.44,119.98,59.99,2.0,0.22,55551.819999999985,-376.46,-313.7689614935822,0.16666666666666666,0.24168076706147773,41.37,"(8.0, 16.0]",Small,Small
12546,JIM BEAM BRANDS COMPANY    ,8565,Skinnygirl Sprklng Margarita,7.87,750.0,9.99,63,495.81000000000006,587.5400000000002,405.6800000000002,46.0,36.27999999999999,123880.96999999999,91.73000000000013,15.612554038873967,0.7301587301587301,1.185010387043424,7.870000000000001,"(54.0, 85.0]",Small,Small
3252,E & J GALLO WINERY         ,39996,Tisdale Chard Cal,2.75,750.0,3.99,180,495.0,95.76,7.98,24.0,2.7,61966.909999999996,-399.24,-416.9172932330827,0.13333333333333333,0.19345454545454546,2.75,"(144.0, 222.1]",Small,Small
4692,KOBRAND CORPORATION        ,24732,Masi Serego Alighieri Vaio A,41.17,750.0,62.99,12,494.04,251.96,188.97,4.0,0.44,9139.38,-242.08,-96.0787426575647,0.3333333333333333,0.5099991903489596,41.17,"(8.0, 16.0]",Small,Small
9552,M S WALKER INC             ,24574,Galerie Pleinair Cab Svgn NV,32.89,750.0,49.99,15,493.35,149.97,149.97,3.0,0.33,55551.819999999985,-343.38,-228.9657931586317,0.2,0.3039829735481909,32.89,"(8.0, 16.0]",Small,Small
1587,VINEYARD BRANDS INC        ,13791,The Chocolate Block Red,19.73,750.0,29.99,25,493.25,89.97,29.99,3.0,0.34,6070.089999999999,-403.28,-448.2383016561076,0.12,0.1824024328433857,19.73,"(16.0, 31.0]",Small,Small
90011,FORTUNE WINE BROKERS LLC   ,23587,The Cottage Svgn Blanc,8.21,750.0,12.99,60,492.59999999999997,51.96,51.96,4.0,0.44,238.61,-440.64,-848.0369515011548,0.06666666666666667,0.10548112058465287,8.209999999999999,"(54.0, 85.0]",Small,Small
10050,Russian Standard Vodka     ,8402,Spud Pumpkin Spice Vodka,14.92,750.0,19.99,33,492.36,474.81,99.96,19.0,14.97,732.5999999999999,-17.55000000000001,-3.69621532823656,0.5757575757575758,0.9643553497440897,14.92,"(31.0, 54.0]",Small,Small
2242,DELICATO VINEYARDS INC     ,15923,Bota Mini Moscato,3.21,500.0,4.79,153,491.13,81.42999999999999,23.95,17.0,1.29,7982.649999999999,-409.7,-503.13152400835077,0.1111111111111111,0.1658013153340256,3.21,"(144.0, 222.1]",Small,Small
9552,M S WALKER INC             ,18784,Clos Erasmus Laurel Priorat,32.66,750.0,48.99,15,489.9,146.97,146.97,3.0,0.33,55551.819999999985,-342.92999999999995,-233.33333333333331,0.2,0.3,32.66,"(8.0, 16.0]",Small,Small
12331,STELLAR IMPORTING CO LLC   ,17470,Zacharias Ambelos Phos White,6.8,750.0,9.99,72,489.6,119.88,9.99,12.0,1.35,119.22999999999998,-369.72,-308.40840840840843,0.16666666666666666,0.24485294117647058,6.800000000000001,"(54.0, 85.0]",Small,Small
4425,MARTIGNETTI COMPANIES,25139,Chigard Fleurie Les Moriers,13.6,750.0,19.99,36,489.59999999999997,99.94999999999999,79.96,5.0,0.55,144929.24,-389.65,-389.8449224612306,0.1388888888888889,0.20414624183006536,13.6,"(31.0, 54.0]",Small,Small
10754,PERFECTA WINES             ,21645,Foxen Chard Block UU,18.82,750.0,39.99,26,489.32000000000005,144.95,144.95,5.0,0.55,28720.52,-344.37000000000006,-237.57847533632295,0.19230769230769232,0.2962274176408076,18.82,"(16.0, 31.0]",Small,Small
90047,CRUSH WINES                ,19262,Eden Orleans Bitter,17.41,750.0,29.99,28,487.48,26.99,26.99,1.0,0.11,1457.7299999999998,-460.49,-1706.1504260837348,0.03571428571428571,0.055366374005087385,17.41,"(16.0, 31.0]",Small,Small
4425,MARTIGNETTI COMPANIES,25338,Ch Chantelune Margaux,32.46,750.0,49.99,15,486.9,1949.6100000000001,699.86,39.0,4.360000000000001,144929.24,1462.71,75.02577438564636,2.6,4.004128157732595,32.46,"(8.0, 16.0]",Small,Small
9552,M S WALKER INC             ,22092,Latour L'Ardeche Chard,8.1,750.0,11.99,60,486.0,25.98,12.99,2.0,0.22,55551.819999999985,-460.02,-1770.6697459584295,0.03333333333333333,0.05345679012345679,8.1,"(54.0, 85.0]",Small,Small
9165,ULTRA BEVERAGE COMPANY LLP ,15605,La Mondotte 08 St Emilion,161.64,750.0,249.99,3,484.92,235.99,235.99,1.0,0.11,68054.70000000003,-248.93,-105.48328318996568,0.3333333333333333,0.48665759300503175,161.64000000000001,"(0.999, 8.0]",Small,Small
660,SAZERAC NORTH AMERICA INC. ,863,Ten High Bourbon,5.83,1000.0,7.99,83,483.88999999999993,15.98,15.98,2.0,2.1,17932.329999999994,-467.9099999999999,-2928.097622027534,0.024096385542168676,0.033024034387980745,5.829999999999999,"(54.0, 85.0]",Small,Small
7153,PINE STATE TRADING CO      ,21109,Les Lauzeraies Tavel,7.33,750.0,17.99,66,483.78,76.92999999999999,54.95,7.0,0.78,15884.819999999998,-406.84999999999997,-528.8574028337449,0.10606060606060606,0.15901856215635204,7.329999999999999,"(54.0, 85.0]",Small,Small
4425,MARTIGNETTI COMPANIES,37708,EOS Cab Svgn Paso Robles,7.43,750.0,10.99,65,482.94999999999993,142.87,21.98,13.0,1.4600000000000002,144929.24,-340.0799999999999,-238.03457688808,0.2,0.2958277254374159,7.429999999999999,"(54.0, 85.0]",Small,Small
4425,MARTIGNETTI COMPANIES,15846,Merry Edwards Svgn Bl RRV,17.23,375.0,24.99,28,482.44,549.78,24.99,22.0,1.24,144929.24,67.33999999999997,12.24853577794754,0.7857142857142857,1.1395821242019732,17.23,"(16.0, 31.0]",Small,Small
9552,M S WALKER INC             ,21168,Honoro Vera Merlot Jumilla,5.86,750.0,8.49,82,480.52,33.96,8.49,4.0,0.45,55551.819999999985,-446.56,-1314.9587750294463,0.04878048780487805,0.07067343710979772,5.859999999999999,"(54.0, 85.0]",Small,Small
9744,FREDERICK WILDMAN & SONS   ,15720,Clos Rochette Faiveley 09,13.33,750.0,19.99,36,479.88,179.91,119.93999999999998,9.0,1.0000000000000002,3999.9299999999994,-299.97,-166.7333666833417,0.25,0.37490622655663913,13.33,"(31.0, 54.0]",Small,Small
653,STATE WINE & SPIRITS   ,16752,Pennywise Cab Svgn,7.99,750.0,11.99,60,479.4,11.99,11.99,1.0,0.11,8014.98,-467.40999999999997,-3898.3319432860712,0.016666666666666666,0.025010429703796414,7.989999999999999,"(54.0, 85.0]",Small,Small
6830,PARK STREET IMPORTS LLC    ,5635,VeeV Acai Spirit,16.53,750.0,29.99,29,479.37,21.49,21.49,1.0,0.79,360.29,-457.88,-2130.6654257794326,0.034482758620689655,0.044829672278198465,16.53,"(16.0, 31.0]",Small,Small
3664,WILLIAM GRANT & SONS INC   ,2837,Girvan Patent Still #4 Apps,34.07,750.0,45.99,14,476.97999999999996,735.84,367.92,16.0,12.619999999999997,30234.42000000001,258.86000000000007,35.178843226788445,1.1428571428571428,1.5427061931317876,34.07,"(8.0, 16.0]",Small,Small
2000,SOUTHERN WINE & SPIRITS NE ,43021,Ceretto Arneis Blange Lange,13.24,750.0,19.99,36,476.64,22.99,22.99,1.0,0.11,19016.59,-453.65,-1973.2492387994782,0.027777777777777776,0.048233467606579386,13.24,"(31.0, 54.0]",Small,Small
12546,JIM BEAM BRANDS COMPANY    ,3572,Pinnacle Habanero Vodka,7.68,750.0,10.99,62,476.15999999999997,539.4600000000002,319.6800000000001,54.0,42.55999999999999,123880.96999999999,63.30000000000018,11.733956178400653,0.8709677419354839,1.1329385080645165,7.68,"(54.0, 85.0]",Small,Small
4692,KOBRAND CORPORATION        ,25090,Jadot Ch des Jacques Fleurie,14.86,750.0,21.99,32,475.52000000000004,351.84000000000003,219.90000000000003,16.0,1.7700000000000002,9139.38,-123.68,-35.152341973624374,0.5,0.7399057873485868,14.860000000000001,"(31.0, 54.0]",Small,Small
6213,MHW LTD                    ,844,Bols Melon Liqueur,7.19,1000.0,9.99,66,474.53999999999996,139.86,129.86999999999998,14.0,14.700000000000003,9621.580000000002,-334.67999999999995,-239.29643929643922,0.21212121212121213,0.2947275256037426,7.1899999999999995,"(54.0, 85.0]",Small,Small
516,BANFI PRODUCTS CORP        ,24715,Banfi Summus Tuscany Red,39.47,750.0,63.99,12,473.64,191.97,127.98,3.0,0.33,8510.410000000002,-281.66999999999996,-146.7260509454602,0.25,0.40530782873068155,39.47,"(8.0, 16.0]",Small,Small
10754,PERFECTA WINES             ,38242,Hendry Ranch Barrel Chard,19.72,750.0,30.99,24,473.28,433.86,61.98,14.0,1.57,28720.52,-39.41999999999996,-9.085880237864739,0.5833333333333334,0.9167089249492901,19.72,"(16.0, 31.0]",Small,Small
8892,TRINCHERO FAMILY ESTATES   ,11174,Sutter Home Sweet Red,6.66,1500.0,9.99,71,472.85999999999996,59.94,9.99,6.0,1.35,11595.970000000003,-412.91999999999996,-688.8888888888888,0.08450704225352113,0.1267605633802817,6.659999999999999,"(54.0, 85.0]",Small,Small
9744,FREDERICK WILDMAN & SONS   ,24392,Ch Fuisse Pouilly Fuisse Tet,24.82,750.0,35.99,19,471.58,575.84,179.95000000000002,16.0,1.78,3999.9299999999994,104.26000000000005,18.105723812170055,0.8421052631578947,1.2210865600746428,24.82,"(16.0, 31.0]",Small,Small
8112,MOET HENNESSY USA INC      ,40137,Dom Chandon Carneros Chard,13.07,750.0,19.99,36,470.52,43.98,43.98,2.0,0.22,48347.26,-426.53999999999996,-969.8499317871759,0.05555555555555555,0.0934710533027289,13.07,"(31.0, 54.0]",Small,Small
7153,PINE STATE TRADING CO      ,21960,Le Grande Courtage Rose,4.02,187.0,5.99,117,470.34000000000003,244.44,6.79,36.0,1.01,15884.819999999998,-225.90000000000003,-92.41531664212079,0.3076923076923077,0.5197091465748181,4.0200000000000005,"(85.0, 144.0]",Small,Small
